0,1,2,3
0.6011475408449769,5.505559921264648,0.5349503943277034,2.307426516170991
0.6565843783318996,6.504498481750488,0.4840785049793635,2.204556221302938
0.5796819925308228,5.501466274261475,0.3477187455495003,2.487121617528592
0.6383026503026485,6.822612762451172,0.3359402925220065,2.236584698050568
0.6535741090774536,7.584105491638184,0.2115570796428946,2.67166451272852
0.6907138535752892,6.448359489440918,0.2845987246225316,1.9541089432062946
0.23739952431060374,6.553902626037598,0.4335236473847913,2.47107515639237
0.47488126158714294,7.366434097290039,0.34282348669014917,2.8721833875357055
0.166913787368685,5.878276348114014,0.45172989786146134,2.540500858487173
0.5830299109220505,6.665657997131348,0.49390860960438515,2.6593668774735137
0.3250859212130308,6.964276313781738,0.2880683144616645,2.656253855115267
0.5120004694908857,6.970279693603516,0.25895089671400967,3.0354527033242893
0.3368751425296068,10.58677864074707,0.3841921707872292,3.1041342098568174
0.3458994305692613,5.046974182128906,0.3337500525008609,2.5546960985223377
0.5946925831958652,9.6834716796875,0.621470218479007,4.191222142377294
0.3809852823615074,7.658316612243652,0.7335018341905171,3.6520332360945282
0.3704416826367378,6.4156951904296875,0.3102077412234281,2.8222792239435837
0.2709820754826069,8.557619094848633,0.18824416938821623,2.892474666237039
0.2335003074258566,7.071504592895508,0.2943137538036738,3.2516172976083757
0.424186494667083,7.354724884033203,0.21546775107823568,2.871355511505486
0.2845912405755371,10.584546089172363,0.17286036983892494,3.6482055946131258
0.6996452705934644,7.370416164398193,0.3780191062782001,2.621151341759136
0.3897381480783224,8.012579917907715,0.3187296610344094,3.1128842881738015
0.8038261327892542,7.336747169494629,0.2965812629016531,2.0001911487533333
0.276454733684659,9.814332962036133,0.10305307421225288,2.868770925341207
0.46353221707977355,6.791454792022705,0.43334753086514216,3.370475015000161
0.5449881507083774,9.143738746643066,0.417423908475663,3.604525922614082
0.46206903411075473,7.903398513793945,0.2264130594087522,3.344899101104123
0.33195476699620485,9.564260482788086,0.20389040856883645,3.313126014287521
0.2493326379917562,9.318523406982422,0.45914802456583864,2.735815658929507
0.17412381526082754,9.538869857788086,0.2108479772549874,3.4770848969544446
0.4458570331335068,5.093654155731201,0.4052153250256109,3.291632919832229
0.44893944077193737,7.92491340637207,0.363599870709771,3.699424250186528
0.32587106991559267,9.957801818847656,0.5075472803192631,4.2391432491504215
0.2821002253331244,10.494121551513672,0.7536767185298975,3.9228816787408407
0.23466389253735542,9.836048126220703,0.20295576081980357,3.6335371100122487
0.29088275553658605,6.761700630187988,0.40095068562625297,3.172326681521587
0.32215631240978837,8.448760986328125,0.2658060809712896,4.001043651094573
0.31953266682103276,8.889816284179688,0.24018884055997441,3.2334558706813867
0.22906459588557482,9.683390617370605,0.1662033883701257,3.247319712169885
0.15518365427851677,9.714729309082031,0.2770878006416899,3.4275691725793864
0.3950057262554765,9.394746780395508,0.18859198419764678,3.2676862000981135
0.2628700395580381,9.81756591796875,0.11975894717319702,2.9409310318376933
0.2095717811025679,8.719796180725098,0.25383007026603416,3.8881724836752816
0.28740621148608625,9.3091459274292,0.18017011256197696,3.1547777852424
0.162152792327106,8.056658744812012,0.15850557821371297,3.1611278979971145
0.5655249189585447,10.355415344238281,0.41493799293977546,2.550454298517428
0.336526945407968,12.552189826965332,0.25622452023092335,4.2949986741639865
0.21223989687860012,8.071966171264648,0.4486022198861041,3.2332342925076993
0.13675130996853113,9.200822830200195,0.19161558188410666,3.6616640204792352
0.04993360419757664,8.059307098388672,0.53166925342608,3.350675387369969
0.5608896985650063,9.141058921813965,0.3536230975417468,3.717903655895204
0.4977475057821721,10.2310791015625,0.23519097370048386,3.7703292797496313
0.8256460125558078,11.738466262817383,0.8334536704073365,3.131408787262811
0.24442948400974274,8.423959732055664,0.4547982441295793,3.024494298012009
0.44578954949975014,9.977483749389648,0.229566024459851,3.864292573267356
0.3853285238146782,9.608765602111816,0.25300367131615803,2.52952396009988
0.14315002574585378,8.815542221069336,0.1110335878246885,2.8412152373457955
0.09026072279084474,12.304393768310547,0.2728587652250113,4.351496416739417
0.09510425850749016,8.427689552307129,0.16196338812029526,4.100726824216046
0.2244222938315943,13.263494491577148,0.10113154845328057,4.172509889913405
0.2542770588770509,9.686896324157715,0.4649485075889241,3.026750438123318
0.14729277603328228,11.303838729858398,0.1532979276526251,4.488720770869635
0.33283854939509183,9.550148010253906,0.30979670996786285,3.22046846514687
0.22235806845128536,10.262307167053223,0.29526371765344567,3.2809619272281427
0.39865473099052906,10.74439811706543,0.36546313013407616,4.022515269556617
0.1596644902601838,11.350828170776367,0.7165794449435626,2.6380095978846443
0.24717121082358062,10.418313980102539,0.22183761745331249,2.725491003786386
0.5720191332511604,9.574663162231445,0.29686346843457856,4.642798132713544
0.34048473689472303,10.001360893249512,0.3981744803773839,4.3353992664472205
0.2577542661456391,9.825879096984863,0.16296266289651465,4.4014705521894015
