0,1,2,3
0.7327966690063477,7.375021457672119,0.5309420867090092,6.226989988792138
0.3976026177406311,9.53799819946289,0.7974664244963239,6.468444917009559
1.033402070403099,6.949309349060059,0.6931414389845953,4.925659592382781
0.45561008155345917,6.220540523529053,0.3997460198310435,5.234591078814136
0.6268761456012726,6.062525749206543,0.6752048401707258,4.728640648842812
0.46868904680013657,5.264582633972168,0.5477298637119797,5.351220174477004
0.6447441726922989,4.660351276397705,0.7367161302676172,3.7085006801571323
0.5880217403173447,5.879258155822754,0.3286784097318595,5.286047868071801
0.7004386782646179,5.919013977050781,1.1020091521823292,4.206181223269844
0.5897542722523212,5.9312005043029785,0.5905471952429558,4.02304085827798
0.5366245433688164,6.402987480163574,0.7391251390859251,3.6394749952666823
0.6601147651672363,5.880555152893066,0.5590649160949087,5.631855937715262
0.4802762567996979,6.598533630371094,0.723125059171082,4.723045611657247
0.8693115189671516,5.7573442459106445,0.6541517508919408,5.046627896905301
0.45418096985667944,6.437294960021973,0.6098470595302478,4.327870806582792
0.42943016067147255,6.832714557647705,0.5583713171388814,4.529929534609292
0.2772552967071533,6.717239856719971,0.33920365577025885,5.248294540452701
0.5080262674018741,5.506166934967041,0.864392246639122,4.644761124013135
0.5776357930153608,6.023563385009766,0.6522158313291556,3.8887831258484127
0.1611921414732933,7.633439064025879,1.1494410674436986,4.23236262020563
0.5208266377449036,5.920869827270508,0.5296603272952772,5.1701259843391965
0.31500523909926414,5.334092140197754,0.7433887752197317,4.834006217124335
0.4856678768992424,6.924788475036621,0.4021935904665942,6.60263799906292
0.39211514219641685,6.360407829284668,0.7494286442537732,4.022286972464104
0.5571700036525726,5.930728435516357,0.3410054698257611,4.873755895284797
0.3652808079496026,6.307868003845215,0.9372633153115536,4.658742512920291
0.6948951799422503,8.089003562927246,0.39068975106207476,6.07253788956095
0.4849660969339311,7.923549652099609,0.37912691956529726,6.575371695846108
0.3466525785624981,6.508840084075928,0.5045976072340543,5.300344935867682
0.4846457839012146,7.417827606201172,0.5872988779825338,5.4456257857614165
0.38005981035530567,7.366447448730469,0.30687311491121744,5.700507248239174
0.40991754457354546,7.095977783203125,0.5529460564237765,4.808703394353815
0.4941202811896801,8.300640106201172,0.6522693995540092,5.323749874145829
0.3681879648938775,8.438884735107422,0.2953765441768616,5.88202938588491
