0,1
0.4714515209197998,0.4665886163711548
0.34318462014198303,0.39694589376449585
0.35901764035224915,0.35940074920654297
0.3283042013645172,0.3185966908931732
0.3326784074306488,0.3188200891017914
0.2691247761249542,0.2694129943847656
0.24093124270439148,0.27636781334877014
0.2226380854845047,0.2547042965888977
0.232422336935997,0.23141150176525116
0.2530274987220764,0.22204835712909698
0.18363848328590393,0.21327124536037445
0.24720057845115662,0.21095915138721466
0.21458080410957336,0.21277055144309998
0.19103334844112396,0.2006537914276123
0.19170023500919342,0.2297603040933609
0.186050146818161,0.20712345838546753
0.15596744418144226,0.18486353754997253
0.17420640587806702,0.18395325541496277
0.17141097784042358,0.19359362125396729
0.18736934661865234,0.17325487732887268
0.2080165147781372,0.19790367782115936
0.17565500736236572,0.18096961081027985
0.152989000082016,0.17646504938602448
0.18080314993858337,0.17558392882347107
0.14163783192634583,0.16523447632789612
0.1686008870601654,0.16733433306217194
0.19734595715999603,0.15838652849197388
0.14022940397262573,0.1675402671098709
0.12635913491249084,0.1566297709941864
0.11980735510587692,0.16011805832386017
0.13087134063243866,0.1546686887741089
0.13534823060035706,0.15554362535476685
0.11146372556686401,0.14750035107135773
0.14787551760673523,0.1547161042690277
0.20706059038639069,0.19947290420532227
0.1352526694536209,0.1456369310617447
0.1803148090839386,0.17346911132335663
0.1548597812652588,0.14543233811855316
0.13811390101909637,0.14879868924617767
0.14573858678340912,0.14063939452171326
0.1551681011915207,0.1559305489063263
0.10063356161117554,0.1394912600517273
0.13623858988285065,0.14614824950695038
0.12825292348861694,0.1629997193813324
0.1543177217245102,0.14272890985012054
0.10740029066801071,0.14284296333789825
0.13782165944576263,0.14452597498893738
0.1534658670425415,0.1596449762582779
0.12744487822055817,0.14314298331737518
0.12384118139743805,0.13561899960041046
