0,1
8.189116477966309,7.757379412651062
5.717899322509766,5.280879735946655
4.103786468505859,4.08702939748764
4.258113861083984,3.5088947415351868
2.9847848415374756,3.238450586795807
3.6911380290985107,2.9505881667137146
3.102203369140625,2.8694728016853333
2.4841299057006836,2.6342636346817017
2.3471407890319824,2.4767011404037476
2.5720362663269043,2.3746047914028168
2.481642484664917,2.3051632940769196
2.2558932304382324,2.184636890888214
2.0660533905029297,2.209559381008148
2.4664106369018555,2.1374382078647614
2.3719027042388916,2.0043428242206573
1.9312609434127808,2.068365663290024
2.0837185382843018,1.965450495481491
2.2625553607940674,2.017333209514618
1.7710076570510864,1.9244791567325592
1.8398774862289429,1.817016750574112
1.698928952217102,1.8045470118522644
1.8280655145645142,1.7909450829029083
1.884456753730774,1.7784307897090912
1.7084665298461914,1.7395806312561035
1.8382467031478882,1.765201985836029
1.787843108177185,1.9303466379642487
1.9441157579421997,1.6438058018684387
1.9716025590896606,1.644129455089569
1.6810141801834106,1.6406969726085663
1.6501655578613281,1.7095942795276642
1.8411006927490234,1.6866883635520935
1.6236099004745483,1.6615357995033264
1.8408979177474976,1.7085346579551697
1.5374361276626587,1.5994146466255188
1.7425717115402222,1.6164381802082062
1.510470986366272,1.5504959225654602
1.4639331102371216,1.5091371536254883
1.5963058471679688,1.56259685754776
1.7386113405227661,1.5516690909862518
1.6168674230575562,1.6359521448612213
1.4589534997940063,1.5553013980388641
1.7424631118774414,1.5006658434867859
1.788258671760559,1.479211151599884
1.35443913936615,1.4951029419898987
1.4347442388534546,1.4958706498146057
1.3358782529830933,1.4961659908294678
1.4769381284713745,1.4707912504673004
1.8311549425125122,1.536346673965454
1.6228599548339844,1.4285804331302643
1.5235306024551392,1.4755240082740784
